"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"49","@senmiriam long live senators Miriam defensor Santiago . Thank you for the hugot lines",FALSE,0,"senmiriam",2016-10-15 15:35:20,FALSE,NA,"787315932079067136","122278704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chanjay_cinchez",0,FALSE,FALSE,NA,NA
"50","RT @gmanews: JUST IN: Former Sen. @senmiriam Santiago, 71, died Thursday morning, her husband Atty. Jun Santiago said. https://t.co/11sQZZP‚Ä¶",FALSE,0,NA,2016-10-15 11:14:04,FALSE,NA,"787250181687222275",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rizasicatriver1",2218,TRUE,FALSE,NA,NA
"51","Ì†ΩÌ≥∑ Senator. Miriam Defensor Santiago Dies Santiago ‚Äúpeacefully‚Äù died at 8:52 a.m., according to the... https://t.co/Bf6LzgX18H",FALSE,0,NA,2016-10-15 07:28:17,FALSE,NA,"787193363946696704",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","maichardtswift",0,FALSE,FALSE,NA,NA
"52","Ì†ΩÌ≥∑ MANILA ‚Äì Senator Miriam Defensor Santiago recently launched her humor book ‚ÄúStupid Is Forever,‚Äù which... https://t.co/Rmf5RnYEpw",FALSE,0,NA,2016-10-15 07:12:10,FALSE,NA,"787189307568160768",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","maichardtswift",0,FALSE,FALSE,NA,NA
"53","Ì†ΩÌ≥∑ Miriam Palma Defensor Santiago (15 June 1945- 29 September 2016), informally known by her initials... https://t.co/IV3XmoN0Wj",FALSE,0,NA,2016-10-15 06:23:15,FALSE,NA,"787176996820377600",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","maichardtswift",0,FALSE,FALSE,NA,NA
"54","Lord can u just take donald trump and bring back miriam defensor santiago haha",FALSE,2,NA,2016-10-15 06:20:38,FALSE,NA,"787176337366626304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cynthiajulienne",1,FALSE,FALSE,NA,NA
"55","RT @jabberwacky_: If you're tired watching Duterte's trash-like speeches, try Barack Obama, Justin Trudeau, Margaret Thatcher and Miriam De‚Ä¶",FALSE,0,NA,2016-10-15 00:37:31,FALSE,NA,"787089987212718080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoieLao",1,TRUE,FALSE,NA,NA
"56","If you're tired watching Duterte's trash-like speeches, try Barack Obama, Justin Trudeau, Margaret Thatcher and Miriam Defensor-Santiago.",FALSE,3,NA,2016-10-14 23:54:09,FALSE,NA,"787079077383450625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jabberwacky_",1,FALSE,FALSE,NA,NA
"57","Delima campus tour trying hard to be another Miriam Defensor-Santiago."" https://t.co/S2X2ZUQdoY",FALSE,0,NA,2016-10-14 21:20:49,FALSE,NA,"787040486309629952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","warriorlien",1,FALSE,FALSE,NA,NA
"58","RT @senatePH: SENATE PAYS TRIBUTE TO SEN. MIRIAM DEFENSOR-SANTIAGO: Senate President Aquilino ""Koko"" Pimentel III (2nd from... https://t.co‚Ä¶",FALSE,0,NA,2016-10-14 15:04:21,FALSE,NA,"786945746276720640",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eliangelgarcia",6,TRUE,FALSE,NA,NA
"59","RT @milkyway1969: Statement of Sen. Bongbong Marcos on the passing of Sen. Miriam Defensor Santiago 
#ALDUBAbangan #BBM4PDU30
https://t.co/‚Ä¶",FALSE,0,NA,2016-10-14 14:19:19,FALSE,NA,"786934413871292416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","milkyway1969",1,TRUE,FALSE,NA,NA
"60","RT @MarJiuana38: ""What is the purpose of life? The meaning is not for you to find but for you to define."" - Miriam Defensor Santiago #RIPMi‚Ä¶",FALSE,0,NA,2016-10-14 14:17:33,FALSE,NA,"786933970709602304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ja9austria",2,TRUE,FALSE,NA,NA
"61","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass‚Ä¶",FALSE,0,NA,2016-10-14 14:05:06,FALSE,NA,"786930834917830658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalamolangYON",534,TRUE,FALSE,NA,NA
"62","RIP Sen. Miriam Defensor Santiago . ÌÆ∏ÌΩÄÌÆ∏Ìº∫ÌÆ∏Ìºπ The best president we never had . ÌÆ∏ÌΩÄÌÆ∏Ìºπ",FALSE,0,NA,2016-10-14 13:43:54,FALSE,NA,"786925500128235520",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bryanbraganza11",0,FALSE,FALSE,NA,NA
"63","Be a Miriam Defensor-Santiago in this World full of Leila De Lima... 

#smh https://t.co/aS3Krfakg6",FALSE,0,NA,2016-10-14 13:07:47,FALSE,NA,"786916410844848128",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jerichocarrillo",0,FALSE,FALSE,NA,NA
"64","RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2)",FALSE,0,NA,2016-10-14 12:03:32,FALSE,NA,"786900241584758784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EMLGRNDE",10632,TRUE,FALSE,NA,NA
"65","RT @bongbongmarcos: Our thoughts &amp; prayers to the family of Sen. Miriam Defensor Santiago https://t.co/7BPMj9TG9X RT #RIPMiriam https://t.c‚Ä¶",FALSE,0,NA,2016-10-14 09:26:50,FALSE,NA,"786860808797954048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBMCabanatuan",454,TRUE,FALSE,NA,NA
"66","RT @cnnphilippines: Bongbong Marcos remembers his former running mate Miriam Defensor-Santiago https://t.co/V09Zb6tKlf https://t.co/oNnnPZT‚Ä¶",FALSE,0,NA,2016-10-14 09:26:40,FALSE,NA,"786860764522917888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBMCabanatuan",130,TRUE,FALSE,NA,NA
"67","Statement of Sen. Bongbong Marcos on the passing of Sen. Miriam Defensor Santiago 
#ALDUBAbangan #BBM4PDU30
https://t.co/oCVqPb34ub #BBM2016",FALSE,1,NA,2016-10-14 08:20:21,FALSE,NA,"786844075865485313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","milkyway1969",1,FALSE,FALSE,NA,NA
"68","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass‚Ä¶",FALSE,0,NA,2016-10-14 08:12:25,FALSE,NA,"786842081700360192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uMarvinPollo",534,TRUE,FALSE,NA,NA
"69","RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2)",FALSE,0,NA,2016-10-14 08:12:17,FALSE,NA,"786842048682872832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uMarvinPollo",10632,TRUE,FALSE,NA,NA
"70","RT @senmiriam: MIRIAM TO ICU; THANKS SUPPORTERS:
https://t.co/xPCGB1UTrd

#MiriamFight https://t.co/d4ZRosDkwx",FALSE,0,NA,2016-10-14 08:10:35,FALSE,NA,"786841618926014466",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uMarvinPollo",497,TRUE,FALSE,NA,NA
"71","RT @senmiriam: Thank you, @cnnphilippines for the pleasant interview! https://t.co/idL0XcXcAb https://t.co/lO3zswSZxT",FALSE,0,NA,2016-10-14 08:10:29,FALSE,NA,"786841593051385856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uMarvinPollo",2714,TRUE,FALSE,NA,NA
"72","RT @senmiriam: MIRIAM TO FINISH STRONG: https://t.co/mKzQQoJNHq

#MIRIAM2016 #MiriamUntilTheEnd https://t.co/Xs8WN2wMe5",FALSE,0,NA,2016-10-14 08:08:01,FALSE,NA,"786840972709638144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uMarvinPollo",1370,TRUE,FALSE,NA,NA
"73","Miriam Defensor Santiago dies: Kim Chiu, Heart Evangelista, Maine Mendoza &amp; more mourn the death of the ""Iron... https://t.co/EYT7YFfm58",FALSE,0,NA,2016-10-14 08:02:09,FALSE,NA,"786839495144595461",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","isyuseroblog",0,FALSE,FALSE,NA,NA
"74","Miriam Defensor-Santiago Passes Away at 71 | Trending¬†News https://t.co/NF0lc1mqDC https://t.co/gbv8Bw4HRp",FALSE,0,NA,2016-10-14 08:00:41,FALSE,NA,"786839129892020224",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Barron_Nel",0,FALSE,FALSE,NA,NA
"75","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 07:49:37,FALSE,NA,"786836343687094272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeingHuman2774",25,TRUE,FALSE,NA,NA
"76","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 06:30:13,FALSE,NA,"786816359678095360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makutingting",25,TRUE,FALSE,NA,NA
"77","RT @PhilstarNews: A quote from @senmiriam ""This is goodbye."" https://t.co/dhpH5iOJWN #RIPMiriamSantiago https://t.co/Ozo2rtTsif",FALSE,0,NA,2016-10-14 05:17:07,FALSE,NA,"786797966090567680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loranaturally",480,TRUE,FALSE,NA,NA
"78","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 04:57:04,FALSE,NA,"786792917251653632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mhysapi",25,TRUE,FALSE,NA,NA
"79","miriam defensor santiago death latest news - https://t.co/cyVHFZPwFE",FALSE,0,NA,2016-10-14 03:53:18,FALSE,NA,"786776869953732608",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","petssitterr",0,FALSE,FALSE,NA,NA
"80","No one can ever replace a brilliant &amp; incorruptible Late Sen Miriam Defensor Santiago. Don't fool the wise Delima.  https://t.co/Z3MasaDWs8",FALSE,0,NA,2016-10-14 03:04:40,FALSE,NA,"786764632153219077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baintob",0,FALSE,FALSE,NA,NA
"81","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 01:33:50,FALSE,NA,"786741774781861888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","needbreaktime",25,TRUE,FALSE,NA,NA
"82","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 00:40:40,FALSE,NA,"786728392141877248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malamigbb",25,TRUE,FALSE,NA,NA
"83","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 00:03:00,FALSE,NA,"786718914105319424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EvelynM79600425",25,TRUE,FALSE,NA,NA
"84","Sen. Leila de Lima is making a noise in the senate but not as loud as Sen.  Miriam Defensor-Santiago! @senmiriam",FALSE,0,NA,2016-10-13 16:30:58,FALSE,NA,"786605155949031424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KentMurrey",0,FALSE,FALSE,NA,NA
